id,TransactionID,Date,CustomerID,PartNo,Quantity,Rate,TotalPrice,PartDescription,Category,Source,VehicleMake
2421,58,10-03-2023,CUST-348,12204-31030,1,3.4,3.4,PCV VALVE,Others,OEM,Toyota
2422,134,05-06-2023,CUST-178,04371-60070,2,22.8,45.6,UNIVERSAL JOINT,Others,OEM,Toyota
2423,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
2424,117,16-05-2023,CUST-491,15692-31010,1,1.1,1.1,Oil Filter Gas,Others,OEM,Honda
2425,105,02-05-2023,CUST-291,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
2426,114,13-05-2023,CUST-298,35330-73010,1,11.9,11.9,GEAR FILTER ,Others,OEM,Toyota
2427,130,31-05-2023,CUST-309,16100-39456,1,36.1,36.1,WATER PUMP,Others,OEM,Toyota
2428,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
2429,44,21-02-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
2430,110,08-05-2023,CUST-330,83320-0K010,1,10.9,10.9,PETROLLOGGLE,Others,OEM,Toyota
2431,66,18-03-2023,CUST-201,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2432,Transactions,02-01-2023,CUST-312,21200-VJ20A,1,5.2,5.2,THERMOSTATE,Others,OEM,Nissan
2433,6,08-01-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2434,4,06-01-2023,CUST-365,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2435,130,31-05-2023,CUST-309,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
2436,137,08-06-2023,CUST-495,SWN30131,1,9.5,9.5,PISTON RING,Others,Aftermarket,Nissan
2437,5,07-01-2023,CUST-201,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2438,131,01-06-2023,CUST-245,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2439,117,16-05-2023,CUST-491,15692-31010,1,1.1,1.1,OIL FILTER GASKET,Others,OEM,Toyota
2440,Transactions,02-01-2023,CUST-312,21200-VJ20A,1,5.2,5.2,THERMOSTAT,Others,OEM,Nissan
2441,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2442,74,28-03-2023,CUST-208,04465-33050,1,18.0,18.0,BRAKE PAD,Others,OEM,Toyota
2443,11,14-01-2023,CUST-432,CB1232,1,7.1,7.1,CON ROD BEARING,Others,Aftermarket,Honda
2444,144,16-06-2023,CUST-198,35168-21020,1,2.3,2.3,GEAR GASKET,Others,OEM,Toyota
2445,34,10-02-2023,CUST-472,68174-60050,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
2446,20,24-01-2023,CUST-387,04111-11021,1,7.6,7.6,gasket kit,Others,Aftermarket,Toyota
2447,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2448,84,08-04-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2449,114,13-05-2023,CUST-298,35168-73010,1,3.3,3.3,TRANSAXLE GASKET,Others,OEM,Toyota
2450,135,06-06-2023,CUST-317,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2451,130,31-05-2023,CUST-309,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
2452,Specification,04-01-2023,CUST-387,04111-11021,1,7.6,7.6,gasket kit,Others,Aftermarket,Toyota
2453,25,30-01-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
2454,47,25-02-2023,CUST-195,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2455,82,06-04-2023,CUST-211,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
2456,53,04-03-2023,CUST-298,35168-73010,1,3.3,3.3,TRANSAXLE GASKET,Others,OEM,Toyota
2457,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2458,120,20-05-2023,CUST-279,13070-ZK01A,1,11.9,11.9,CHAIN TENSIONER,Others,OEM,Nissan
2459,Transactions,02-01-2023,CUST-312,16325-76010,1,0.9,0.9,TIEROD END,Others,OEM,Toyota
2460,72,25-03-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2461,99,25-04-2023,CUST-151,SDTA10193(STD),1,8.5,8.5,MAIN BEARING,Others,Aftermarket,Toyota
2462,49,27-02-2023,CUST-330,83320‑0K01A,1,10.9,10.9,PETROLS GASKET,Others,OEM,Toyota
2463,141,13-06-2023,CUST-403,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2464,130,31-05-2023,CUST-309,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
2465,43,20-02-2023,CUST-355,90311-T0015,1,2.3,2.3,OIL SEAL,Others,OEM,Toyota
2466,44,21-02-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
2467,37,13-02-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Toyota
2468,24,29-01-2023,CUST-299,DAITYK029,1,45.0,45.0,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
2469,47,25-02-2023,CUST-195,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2470,6,08-01-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2471,56,07-03-2023,CUST-491,15692-31010,1,1.1,1.1,OIL FILTER GASKET,Others,OEM,Toyota
2472,6,08-01-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
2473,78,01-04-2023,CUST-254,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
2474,73,26-03-2023,CUST-314,35168-21020,1,2.3,2.3,GEAR GASKET,Others,OEM,Toyota
2475,80,03-04-2023,Cust-401,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2476,80,03-04-2023,Cust-401,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2477,78,01-04-2023,CUST-254,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
2478,125,25-05-2023,CUST-192,48655-28020,2,4.7,9.4,LOWER ARMS,Others,OEM,Toyota
2479,143,15-06-2023,CUST-258,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2480,135,06-06-2023,CUST-317,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2481,118,17-05-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
2482,95,21-04-2023,CUST-472,68171-60070,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
2483,95,21-04-2023,CUST-472,68174-60050,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
2484,134,05-06-2023,CUST-178,04371-60070,2,22.8,45.6,UNIVERSAL JOINTS,Others,OEM,Toyota
2485,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2486,71,24-03-2023,CUST-199,4PK1070,1,2.8,2.8,BELT,Others,Aftermarket,Generic
2487,56,07-03-2023,CUST-491,15692-31010,1,1.1,1.1,OIL FILTER GASKET,Others,OEM,Toyota
2488,143,15-06-2023,CUST-258,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2489,1,03-01-2023,CUST-292,04495-06050,1,12.8,12.8,brake shoe,Others,OEM,Toyota
2490,16,20-01-2023,CUST-333,04371-60070,2,22.8,45.6,UNIVERSAL JOINT,Others,OEM,Toyota
2491,9,12-01-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2492,25,30-01-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
2493,69,22-03-2023,CUST-345,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2494,84,08-04-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2495,143,15-06-2023,CUST-258,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2496,95,21-04-2023,CUST-472,68174-60050,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
2497,131,01-06-2023,CUST-245,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
2498,3,05-01-2023,CUST-188,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
2499,73,26-03-2023,CUST-314,35330-08010,1,13.3,13.3,GEAR FILTER ,Others,OEM,Toyota
2500,89,14-04-2023,CUST-250,90311-35033,1,2.8,2.8,OIL SEAL,Others,OEM,Toyota
2501,40,17-02-2023,CUST-283,23826-31080,1,5.2,5.2,VACCUM HOSE,Others,OEM,Toyota
2502,67,19-03-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
2503,63,15-03-2023,CUST-411,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
2504,59,11-03-2023,CUST-279,13070-ZK01A,1,11.9,11.9,CHAIN TENSIONER,Others,OEM,Nissan
2505,18,22-01-2023,CUST-190,17801-0C010,1,3.7,3.7,AIR FILTER,Others,Aftermarket,Toyota
2506,2,04-01-2023,CUST-411,MIT-COMMON-MOUNTING,1,13.3,13.3,common mounting,Others,Aftermarket,Mitsubishi
2507,5,07-01-2023,CUST-201,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2508,107,05-05-2023,CUST-370,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
2509,35,11-02-2023,CUST-305,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2510,67,19-03-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2511,93,18-04-2023,CUST-223,13091-ZK00A,1,8.2,8.2,CHAIN GUIDE,Others,OEM,Nissan
2512,79,02-04-2023,CUST-190,17801-0C010,1,3.7,3.7,AIR FILTER,Others,Aftermarket,Toyota
2513,145,18-06-2023,CUST-335,10101-EA225,1,30.2,30.2,GAS KIT,Others,Aftermarket,Toyota
2514,10,13-01-2023,Cust-199,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2515,10,13-01-2023,Cust-114,35168-21020,1,2.3,2.3,GEAR GASKET,Others,OEM,Toyota
2516,138,09-06-2023,CUST-212,48820-0K030,2,20.1,40.2,LINK ROD,Others,OEM,Toyota
2517,25,30-01-2023,CUST-182,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
2518,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
2519,139,11-06-2023,CUST-361,KYB334400,2,24.7,49.4,SHAKE HOSE,Others,Aftermarket,Nissan
2520,87,12-04-2023,CUST-499,R748A-STD,1,10.4,10.4,MAIN BEARING,Others,Aftermarket,Honda
2521,105,02-05-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
2522,46,24-02-2023,CUST-370,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2523,136,07-06-2023,CUST-287,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
2524,3,05-01-2023,CUST-188,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
2525,Converted,05-01-2023,CUST-365,KYB334399,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2526,146,19-07-2023,CUST-481,THREEBOND,1,9.0,9.0,GAS KIT,Others,Aftermarket,Toyota
2527,54,05-03-2023,CUST-215,MS1232(.50),1,5.7,5.7,MAIN BEARING,Others,Aftermarket,Honda
2528,132,02-06-2023,CUST-456,12361-31081,2,43.8,87.6,ENGMATE,Others,OEM,Toyota
2529,37,13-02-2023,CUST-418,12305-0C011,2,7.6,15.2,ENGINE MOUNTING,Others,Aftermarket,Toyota
2530,143,15-06-2023,CUST-258,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2531,125,25-05-2023,CUST-192,48655-28020,2,4.7,9.4,LOWER ARM BUSH,Others,OEM,Toyota
2532,53,04-03-2023,CUST-298,35330-73010,1,11.9,11.9,GEAR FILTER ,Others,OEM,Toyota
2533,96,22-04-2023,CUST-305,KYB33340187,2,28.5,57.0,SHOCK ABSORBER,Others,Aftermarket,Mitsubishi
2534,46,24-02-2023,CUST-370,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2535,46,24-02-2023,CUST-370,DIAMBD-006U,1,12.3,12.3,CLUTCHDISK,Others,Aftermarket,Mitsubishi
2536,30,05-02-2023,CUST-454,44348-33250,1,14.7,14.7,POWER STEERING HOSE,Others,OEM,Toyota
2537,Recycle,17-01-2023,CUST-180,21200-31 UB0,1,9.0,9.0,THERMOSTAT,Others,OEM,Nissan
2538,109,07-05-2023,CUST-444,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2539,23,28-01-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2540,Clear,05-01-2023,CUST-365,KYB334400,2,24.7,49.4,SHAKE HOSE,Others,Aftermarket,Nissan
2541,136,07-06-2023,CUST-287,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
2542,Converted,05-01-2023,CUST-365,KYB334399,2,24.7,49.4,shock assembly,Others,Aftermarket,Nissan
2543,72,25-03-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2544,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
2545,60,12-03-2023,CUST-421,44348-35280,1,8.0,8.0,POWER STEERING HOSE,Others,OEM,Toyota
2546,139,11-06-2023,CUST-361,KYB334399,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2547,44,21-02-2023,CUST-291,90915-YZZD2,1,1.4,1.4,OIL FILTER,Others,OEM,Honda
2548,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2549,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
2550,23,28-01-2023,CUST-378,04465-0K580,1,25.8,25.8,BRAKE PAD,Others,OEM,Toyota
2551,85,09-04-2023,CUST-299,DAITYK029,1,45.0,45.0,CLUTCH ASSEMBLY,Others,Aftermarket,Generic
2552,129,30-05-2023,CUST-149,04495-06050,1,12.8,12.8,brake shoe,Others,OEM,Toyota
2553,138,09-06-2023,CUST-212,48820-0K030,2,20.1,40.2,LINKS,Others,OEM,Toyota
2554,115,14-05-2023,CUST-215,CB1232,1,7.1,7.1,CON ROD BEARING,Others,Aftermarket,Honda
2555,125,25-05-2023,CUST-192,48655-28020,2,4.7,9.4,LOWER ARM BUSH,Others,OEM,Toyota
2556,138,09-06-2023,CUST-212,48820-0K030,2,20.1,40.2,LINK ROD,Others,OEM,Toyota
2557,6,08-01-2023,CUST-489,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
2558,136,07-06-2023,CUST-287,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
2559,135,06-06-2023,CUST-317,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2560,134,05-06-2023,CUST-178,04371-60070,2,22.8,45.6,UNIVERSAL JOINT,Others,OEM,Toyota
2561,95,21-04-2023,CUST-472,68172-60060,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
2562,129,30-05-2023,CUST-149,04495-06050,1,12.8,12.8,Brake pad,Others,OEM,Toyota
2563,136,07-06-2023,CUST-287,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
2564,106,04-05-2023,CUST-204,4PK980,1,2.3,2.3,BELT,Others,Aftermarket,Generic
2565,72,25-03-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2566,27,02-02-2023,CUST-312,21200-VJ20A,1,5.2,5.2,THERMOSTAT,Others,OEM,Nissan
2567,114,13-05-2023,CUST-298,35330-73010,1,11.9,11.9,GEAR FILTER ,Others,OEM,Toyota
2568,105,02-05-2023,CUST-291,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
2569,83,07-04-2023,CUST-143,12361-31081,2,43.8,87.6,ENGINE INSULATION,Others,OEM,Toyota
2570,136,07-06-2023,CUST-287,11213-20030,1,3.8,3.8,Valve cover gasket,Others,OEM,Toyota
2571,103,30-04-2023,CUST-160,GWT131,1,14.0,14.0,WATER PUMP,Others,Aftermarket,Toyota
2572,136,07-06-2023,CUST-287,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
2573,93,18-04-2023,CUST-223,13091-ZK00A,1,8.2,8.2,CHAIN GUIDE,Others,OEM,Nissan
2574,26,01-02-2023,CUST-499,R748A-STD,1,10.4,10.4,MAIN BEARING,Others,Aftermarket,Honda
2575,78,01-04-2023,CUST-254,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
2576,56,07-03-2023,CUST-491,15692-31010,1,1.1,1.1,OIL FILTER GASKET,Others,OEM,Toyota
2577,68,20-03-2023,CUST-122,23300-75140,1,12.8,12.8,FUEL FILTER,Others,OEM,Toyota
2578,50,28-02-2023,CUST-265,M748A-STD,1,9.0,9.0,THREE PLATE,Others,Aftermarket,Toyota
2579,17,21-01-2023,CUST-254,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
2580,116,15-05-2023,CUST-381,LUCIDES,1,0.9,0.9,AXLE GREASE,Others,Aftermarket,Generic
2581,66,18-03-2023,CUST-201,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2582,50,28-02-2023,CUST-265,M748A-STD,1,9.0,9.0,Thermostat,Others,OEM,Toyota
2583,125,25-05-2023,CUST-192,48655-28020,2,4.7,9.4,LOWER ARMS,Others,OEM,Toyota
2584,70,23-03-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2585,116,15-05-2023,CUST-381,72-452,1,2.3,2.3,AXLE BOOT,Others,Aftermarket,Generic
2586,38,14-02-2023,CUST-151,SDTI10193(STD),1,8.5,8.5,MAIN BEARING,Others,Aftermarket,Honda
2587,119,19-05-2023,CUST-348,12261-31060,1,2.8,2.8,VENTILATION VALVE,Others,OEM,Toyota
2588,89,14-04-2023,CUST-250,90311-35033,1,2.8,2.8,OIL SEAL,Others,OEM,Toyota
2589,110,08-05-2023,CUST-330,83320‑0K01A,1,10.9,10.9,PETROLLOGGLE,Others,OEM,Toyota
2590,116,15-05-2023,CUST-381,72-452,1,2.3,2.3,AXLE BOOT,Others,Aftermarket,Generic
2591,27,02-02-2023,CUST-312,16325-76010,1,0.9,0.9,THERMOSTAT GASKET,Others,OEM,Nissan
2592,125,25-05-2023,CUST-192,48655-28020,2,4.7,9.4,LOWER ARMS,Others,OEM,Toyota
2593,95,21-04-2023,CUST-472,68173-60050,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
2594,57,08-03-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
2595,79,02-04-2023,CUST-190,17801-0C010,1,3.7,3.7,AIR FILTER,Others,Aftermarket,Toyota
2596,142,14-06-2023,CUST-321,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2597,137,08-06-2023,CUST-495,16325-76010,1,0.9,0.9,THERMOSTAT GASKET,Others,OEM,Nissan
2598,12,15-01-2023,CUST-314,35330-08010,1,13.3,13.3,GEAR FILTER ,Others,OEM,Toyota
2599,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2600,141,13-06-2023,CUST-403,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2601,12,15-01-2023,CUST-314,35330-08010,1,13.3,13.3,GEAR FILTER ,Others,OEM,Toyota
2602,69,22-03-2023,CUST-345,SWN30131,1,9.5,9.5,PISTON RING,Others,Aftermarket,Nissan
2603,44,21-02-2023,CUST-291,MIT-COOL(4L)-G,1,6.1,6.1,COOLANT,Others,OEM,Honda
2604,70,23-03-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2605,55,06-03-2023,CUST-381,AWT10236ZZ-BK,1,13.3,13.3,CON ROD BEARING,Others,Aftermarket,Toyota
2606,104,01-05-2023,CUST-355,90311-T0015,1,2.3,2.3,OIL SEAL,Others,OEM,Toyota
2607,Transactions,02-01-2023,CUST-312,21200-VJ20A,1,5.2,5.2,THERMOSTAT,Others,OEM,Nissan
2608,Recycle,17-01-2023,CUST-180,21200-31U1B,1,9.0,9.0,THERMOSTAT,Others,OEM,Nissan
2609,82,06-04-2023,CUST-211,SL3890R,2,6.01,12.02,LINK ROD,Others,Aftermarket,Nissan
2610,100,27-04-2023,CUST-399,04446-06060,1,5.2,5.2,POWER STEERING KIT,Others,OEM,Toyota
2611,68,20-03-2023,CUST-122,23300-75140,1,12.8,12.8,FUEL FILTER,Others,OEM,Toyota
2612,45,23-02-2023,CUST-204,4PK980,1,2.3,2.3,"BELT','Generic",Others,Aftermarket,Generic
2613,35,11-02-2023,CUST-305,THREEBOND,1,9.0,9.0,GASKETSEALANT,Others,Aftermarket,Generic
2614,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
2615,136,07-06-2023,CUST-287,11213-20030,1,3.8,3.8,VALVE COVER GASKET,Others,OEM,Toyota
2616,71,24-03-2023,CUST-199,4PK1070,1,2.8,2.8,BELT,Others,Aftermarket,Generic
2617,88,13-04-2023,CUST-403,90919-01210,6,3.33,20.0,SPARK PLUG,Others,OEM,Toyota
2618,64,16-03-2023,CUST-188,13568-YZZ10,1,13.8,13.8,TIMING BELT,Others,OEM,Toyota
2619,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2620,116,15-05-2023,CUST-381,02-132,1,2.3,2.3,AXLE BOOT,Others,Aftermarket,Generic
2621,47,25-02-2023,CUST-195,CBT57L,1,5.7,5.7,BALL JOINT,Others,Aftermarket,Toyota
2622,83,07-04-2023,CUST-143,12361-31081,2,43.8,87.6,ENGINE INSULATOR,Others,OEM,Toyota
2623,Converted,05-01-2023,CUST-365,KYB334399,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2624,34,10-02-2023,CUST-472,68172-60060,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
2625,60,12-03-2023,CUST-421,44348-35280,1,8.0,8.0,POWER STEERING HOSE,Others,OEM,Toyota
2626,115,14-05-2023,CUST-215,MS1232(.50),1,5.7,5.7,MAIN BEARING,Others,Aftermarket,Honda
2627,9,12-01-2023,CUST-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2628,56,07-03-2023,CUST-491,15692-31010,1,1.1,1.1,OIL FILTER GASKET,Others,OEM,Toyota
2629,106,04-05-2023,CUST-204,4PK980,1,2.3,2.3,BELT,Others,Aftermarket,Generic
2630,106,04-05-2023,CUST-204,4PK930,1,2.3,2.3,BELT,Others,Aftermarket,Generic
2631,128,29-05-2023,CUST-481,THREEBOND,1,9.0,9.0,GAS KIT,Others,Aftermarket,Toyota
2632,136,07-06-2023,CUST-287,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
2633,67,19-03-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2634,20,24-01-2023,CUST-387,04111-11021,1,7.6,7.6,gasket kit,Others,Aftermarket,Toyota
2635,60,12-03-2023,CUST-421,44348-35280,1,8.0,8.0,POWERTRAIN KIT,Others,OEM,Toyota
2636,Recycle,17-01-2023,CUST-180,21200-31 U7B,1,9.0,9.0,THERMOSTAT,Others,OEM,Nissan
2637,36,12-02-2023,CUST-241,CET118,2,4.75,9.5,TIERODENDROMANTIC,Others,Aftermarket,Toyota
2638,105,02-05-2023,CUST-291,17801-31131,1,11.9,11.9,air filter,Others,OEM,Honda
2639,46,24-02-2023,CUST-370,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2640,27,02-02-2023,CUST-312,16325-76010,1,0.9,0.9,THERMOSTAT GASKET,Others,OEM,Nissan
2641,11,14-01-2023,CUST-432,SHELLAC,2,0.9,1.8,LUBRICANT,Others,Aftermarket,Nissan
2642,107,05-05-2023,CUST-370,DIAMBD-006U,1,12.3,12.3,CLUTCHDISK,Others,Aftermarket,Mitsubishi
2643,127,28-05-2023,CUST-218,SDT10193(.50),1,8.5,8.5,PISTON RING,Others,Aftermarket,Toyota
2644,45,23-02-2023,CUST-204,4PK980,1,2.3,2.3,BELT,Others,Aftermarket,Generic
2645,9,12-01-2023,Cust-276,CRT96,1,5.2,5.2,RACK END,Others,Aftermarket,Toyota
2646,118,17-05-2023,CUST-134,THREEBOND-RTV,1,1.9,1.9,LUBRICANT,Others,Aftermarket,Generic
2647,123,23-05-2023,CUST-429,90445-18130,1,7.6,7.6,GUM HOSE,Others,OEM,Toyota
2648,10,13-01-2023,CUST-199,4PK1070,1,2.8,2.8,BELT,Others,Aftermarket,Generic
2649,6,08-01-2023,CUST-489,DIAMBD-006U,1,12.3,12.3,CLUTCH DISK,Others,Aftermarket,Mitsubishi
2650,140,12-06-2023,CUST-155,GIP-505,1,13.3,13.3,FUEL PUMP,Others,Aftermarket,Honda
2651,135,06-06-2023,CUST-317,DIAMBD-502,1,14.2,14.2,CLUTCH COVER,Others,Aftermarket,Mitsubishi
2652,88,13-04-2023,CUST-312,16325-76010,1,0.9,0.9,TIEROD END,Others,OEM,Toyota
2653,65,17-03-2023,CUST-365,KYB334399,2,24.7,49.4,SHAKE HOSE,Others,Aftermarket,Nissan
2654,130,31-05-2023,CUST-309,13505-20030,1,15.7,15.7,BELT TENSIONER,Others,OEM,Toyota
2655,130,31-05-2023,CUST-309,16100-39456,1,36.1,36.1,WATER PUMP,Others,OEM,Toyota
2656,71,24-03-2023,CUST-199,4PK1070,1,2.8,2.8,"BELT','Generic",Others,Aftermarket,Generic
2657,130,31-05-2023,CUST-309,16100-39456,1,36.1,36.1,WATER PUMP,Others,OEM,Toyota
2658,78,01-04-2023,CUST-254,11193-70010,4,3.4,13.6,GROMMET,Others,OEM,Toyota
2659,95,21-04-2023,CUST-472,68171-60070,1,12.8,12.8,WEATHER STRIP,Others,OEM,Toyota
2660,129,30-05-2023,CUST-149,04495-06050,1,12.8,12.8,brake shoe,Others,OEM,Toyota
2661,76,30-03-2023,CUST-461,90919-01233,4,3.48,13.9,STEERING DAMPER,Others,OEM,Toyota
2662,55,06-03-2023,CUST-381,KYB334400,2,24.7,49.4,SHOCK ABSORBER,Others,Aftermarket,Nissan
2663,88,13-04-2023,CUST-312,21200-VJ20A,1,5.2,5.2,THERMOSTAT,Others,OEM,Nissan
